id,title,overview,genres,top_actors,director,popularity,poster_url
153397,Restless,A young woman finds out that her mother worked as a spy for the British Secret Service during World War II and has been on the run ever since.,"['TV Movie', 'Romance', 'Drama']","['Hayley Atwell', 'Rufus Sewell', 'Michelle Dockery']",Edward Hall,0.812776,
30141,The Singing Detective,"From his hospital bed, a writer suffering from a skin disease hallucinates musical numbers and paranoid plots.","['Comedy', 'Music', 'Mystery', 'Crime']","['Robert Downey Jr.', 'Robin Wright', 'Mel Gibson']",Keith Gordon,6.335881,https://image.tmdb.org/t/p/w500/bjkLSHpV294HIllRpHKWkNICs3N.jpg
17044,The Land Girls,"During World War II, the organisation ""The Women's Land Army"" recruited women to work on British farms while the men were off to war. Three such ""land girls"" of different social backgrounds - quiet Stella, young hairdresser Prue, and Cambridge graduate Ag - become best friends in spite of their different backgrounds.","['Drama', 'Romance', 'War']","['Catherine McCormack', 'Rachel Weisz', 'Anna Friel']",David Leland,1.278092,https://image.tmdb.org/t/p/w500/tfdj6Wx8vCDNZbzmIRR2hDn5mAr.jpg
10288,Fido,"Timmy Robinson's best friend in the whole wide world is a six-foot tall rotting zombie named Fido. But when Fido eats the next-door neighbor, Mom and Dad hit the roof, and Timmy has to go to the ends of the earth to keep Fido a part of the family. A boy-and-his-dog movie for grown ups, ""Fido"" will rip your heart out.","['Romance', 'Comedy', 'Drama', 'Horror']","['Billy Connolly', 'Carrie-Anne Moss', 'Dylan Baker']",Andrew Currie,5.244518,https://image.tmdb.org/t/p/w500/hKUUn6f4Hxj5iqQKMlQzRqbg2yT.jpg
12183,The Wendell Baker Story,Luke Wilson plays a good-hearted ex-con who gets a job in a retirement hotel. Three elderly residents help him win back his girlfriend as he lends them a hand in fighting hotel corruption.,"['Comedy', 'Drama', 'Romance']","['Luke Wilson', 'Eva Mendes', 'Jacob Vargas']",Luke Wilson,1.265683,https://image.tmdb.org/t/p/w500/sdBiC4J0QMDOoPzX4eudGnTM0MJ.jpg
44147,Wild Target,"Victor Maynard is a middle-aged, solitary assassin, who lives to please his formidable mother, despite his own peerless reputation for lethal efficiency. His professional routine is interrupted when he finds himself drawn to one of his intended victims, Rose. He spares her life, unexpectedly acquiring in the process a young apprentice, Tony. Believing Victor to be a private detective, his two new companions tag along, while he attempts to thwart the murderous attentions of his unhappy client","['Action', 'Comedy']","['Bill Nighy', 'Emily Blunt', 'Rupert Grint']",Jonathan Lynn,10.791954,https://image.tmdb.org/t/p/w500/ejKD5DQ7jouzEkz1fx5Fr8li2ZA.jpg
12192,Pathology,"Medical student Ted Grey (Milo Ventimiglia) graduates at the top of his class and quickly joins an elite pathology program, whose top students invite him into their circle. There he uncovers a gruesome secret: They play a game in which one tries to commit the perfect, undetectable murder, then the others compete to determine the victim's cause of death.","['Crime', 'Horror', 'Thriller']","['Milo Ventimiglia', 'Alyssa Milano', 'Michael Weston']",Marc Schölermann,9.782433,https://image.tmdb.org/t/p/w500/tK9DvIwAuX5AExgEZqLCnf7qy5k.jpg
36597,Wuthering Heights,Foundling Heathcliff is raised by the wealthy Earnshaws in Yorkshire but in later life launches a vendetta against the family.,['Drama'],"['Tom Hardy', 'Charlotte Riley', 'Andrew Lincoln']",Coky Giedroyc,4.409263,
13197,10th & Wolf,"A former street tough returns to his Philadelphia home after a stint in the military. Back on his home turf, he once again finds himself tangling with the mob boss who was instrumental in his going off to be a soldier.","['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']","['James Marsden', 'Brian Dennehy', 'Leo Rossi']",Robert Moresco,3.942464,https://image.tmdb.org/t/p/w500/2OBZth9rnSyMzZR8M0WwGj8ivDG.jpg
10913,Dear Wendy,"In a blue-collar American town, a group of teens bands together to form the Dandies, a gang of gunslingers led by Dick Dandelion. Following a code of strict pacifism at odds with the fact that they all carry guns, the group eventually lets in Sebastian, the grandson of Dick's childhood nanny, Clarabelle, who fears the other gangs in the area. Dick and company try to protect Clarabelle, but events transpire that push the gang past posturing.","['Comedy', 'Crime', 'Drama', 'Romance']","['Jamie Bell', 'Bill Pullman', 'Michael Angarano']",Thomas Vinterberg,2.597665,https://image.tmdb.org/t/p/w500/2IF19Tcx5D9d8iUWa0PxFhO6MYZ.jpg
251321,Aloft,"As we follow a mother and her son, we delve into a past marred by an accident that tears them apart. She will become a renowned artist and healer, and he will grow into his own and a peculiar falconer who bears the marks of a double absence. In the present, a young journalist will bring about an encounter between the two that puts the very meaning of life and art into question, so that we may contemplate the possibility of living life to its fullest, despite the uncertainties littering our paths.",['Drama'],"['Jennifer Connelly', 'Mélanie Laurent', 'Cillian Murphy']",Claudia Llosa,6.500835,https://image.tmdb.org/t/p/w500/fxwJywCV6XLAFi0FcqVyduw0Fu.jpg
149,Akira,"Childhood friends Tetsuo and Kaneda are pulled into the post-apocalyptic underworld of Neo-Tokyo and forced to fight for their very survival. Kaneda is a bike gang leader, and Tetsuo is a member of a tough motorcycle crew who becomes involved in a covert government project called Akira. But a bloody battle ensues when Kaneda sets out to save his friend.","['Science Fiction', 'Animation']","['Mitsuo Iwata', 'Nozomu Sasaki', 'Mami Koyama']",Katsuhiro Ōtomo,39.338097,https://image.tmdb.org/t/p/w500/neZ0ykEsPqxamsX6o5QNUFILQrz.jpg
10425,The Death and Life of Bobby Z,"A DEA agent provides former Marine Tim Kearney with a way out of his prison sentence: impersonate Bobby Z, a recently deceased drug dealer, in a hostage switch with a crime lord. When the negotiations go awry, Kearney flees, with Z's son in tow.","['Drama', 'Action', 'Thriller', 'Crime']","['Paul Walker', 'Laurence Fishburne', 'Olivia Wilde']",John Herzfeld,12.893219,https://image.tmdb.org/t/p/w500/sgIthxRLUBTbaetVXvXwQEmbfn2.jpg
49081,The Rocket: The Legend of Rocket Richard,"In the late 1930s, a young machinist named Maurice Richard distinguished himself as a ice hockey player of preternatural talent. Although that was enough to get him into the Montreal Canadiens, his frequent injuries cost him the confidence of his team and the fans. In the face of these doubts, Richard eventually shows the kind of aggressive and skillful play that would make him one of the greatest players of all time as ""The Rocket."" However for all his success, Richard and his fellow French Canadians face constant discrimination in a league dominated by the English speaking. Although a man of few words, Richard begins to speak his own mind about the injustice which creates a organizational conflict that would culminate in his infamous 1955 season suspension that sparks an ethnic riot in protest. In the face of these challenges, Richard must decide who exactly is he playing for.",['Drama'],"['Roy Dupuis', 'Michel Barrette', 'Rémy Girard']",Charles Binamé,0.983484,https://image.tmdb.org/t/p/w500/uH55rXL4ad8TEm0vtlsFtXhZwKv.jpg
256687,Swelter,"Ten years after their casino heist, four escaped convicts trace their former partner to a desert town, where he is now a lawman with no memory of his criminal past.","['Action', 'Drama', 'Thriller']","['Jean-Claude Van Damme', 'Brad Carter', 'Josh Henderson']",Keith Parmer,2.214925,https://image.tmdb.org/t/p/w500/3DJ8KOT2t8y8FiLn3hrMyPT9MyS.jpg
220488,My Lucky Star,My Lucky Star is a 2013 Chinese romance film directed by Dennie Gordon and starring Zhang Ziyi and Leehom Wang. The film also serves as a prequel to the 2009 film Sophie's Revenge.,"['Comedy', 'Romance']","['Zhang Ziyi', 'Leehom Wang', 'Ruby Lin']",Dennie Gordon,1.86453,https://image.tmdb.org/t/p/w500/szLwgjHmmrDdFfDVnFnboNoex8v.jpg
1544,Imagine Me & You,"During her wedding ceremony, Rachel notices Luce in the audience and feels instantly drawn to her. The two women become close friends, and when Rachel learns that Luce is a lesbian, she realizes that despite her happy marriage to Heck, she is falling for Luce. As she questions her sexual orientation, Rachel must decide between her stable relationship with Heck and her exhilarating new romance with Luce.","['Drama', 'Comedy', 'Romance']","['Piper Perabo', 'Lena Headey', 'Matthew Goode']",Ol Parker,9.100352,https://image.tmdb.org/t/p/w500/a7CbxY3TMwFKX6awlBxhb7Es6tS.jpg
374461,Mr. Church,"A unique friendship develops when a little girl and her dying mother inherit a cook - Mr. Church. What begins as an arrangement that should only last six months, instead spans fifteen years.",['Drama'],"['Eddie Murphy', 'Britt Robertson', 'Natascha McElhone']",Bruce Beresford,7.828459,https://image.tmdb.org/t/p/w500/5fCfZEQwcbuqVPyMu7pN5XNpK5V.jpg
302,Swimming Pool,"In the middle of this amusing thriller is a relationship between two different types of females, one is a well know British author and the other is a sex-crazed French teen. The two get into some relationship trouble while living together in this film of psychological imagery and an erotic exploration of the female body.","['Thriller', 'Crime']","['Charlotte Rampling', 'Ludivine Sagnier', 'Charles Dance']",François Ozon,11.000654,https://image.tmdb.org/t/p/w500/10xMAznUxI0LZPYyPxA9WjJsThr.jpg
182873,Green Street Hooligans: Underground,"An old firm leader returns to Green Street for Revanche after receiving a call that his little brother was killed, but is he able to cope with a new type of hooliganism and can he find his killer?","['Action', 'Drama']","['Scott Adkins', 'Joey Ansah', 'Kacey Clarke']",James Nunn,5.0005,https://image.tmdb.org/t/p/w500/jtlDK3r8G282Vi0cGMxLVJJkhke.jpg
21512,The Blood of Heroes,"Set in a futuristic world where the only sport that has survived in a wasted society is the brutal game known as jugging. Sallow, the leader of a rag-tag team, has played in the main Leagues before, but was cast out because of indiscretions with a lady. However now joined by a talented newcomer, Kidda, an ambitious young peasant girl he and his team find they have one last chance for glory","['Action', 'Adventure', 'Science Fiction']","['Rutger Hauer', 'Joan Chen', 'Delroy Lindo']",David Webb Peoples,6.41678,https://image.tmdb.org/t/p/w500/ykdEyq2GCKRr8TsUBuVkRWuWkLj.jpg
389425,Code of Honor,"Colonel Robert Sikes is on a mission to rid his city of crime. As a stealthy, one-man assault team, he will take on street gangs, mobsters, and politicians with extreme prejudice until his mission is complete. His former protégé, William Porter, teams up with the local police department to bring his former commander to justice and prevent him from further vigilantism.","['Action', 'Crime', 'Thriller']","['Steven Seagal', 'Craig Sheffer', 'Louis Mandylor']",Michael Winnick,2.101718,https://image.tmdb.org/t/p/w500/zoNvd5DNrQwGjc9lVit7rJMYFQY.jpg
403,Driving Miss Daisy,The story of an old Jewish widow named Daisy Werthan and her relationship with her colored chauffeur Hoke. From an initial mere work relationship grew in 25 years a strong friendship between the two very different characters in a time when those types of relationships where shunned upon. Oscar winning tragic comedy with a star-studded cast and based on a play of the same name by Alfred Uhry.,"['Comedy', 'Drama']","['Morgan Freeman', 'Jessica Tandy', 'Dan Aykroyd']",Bruce Beresford,19.585801,https://image.tmdb.org/t/p/w500/iaCzvcY42HihFxQBTZCTKMpsI0P.jpg
29461,Soul Food,"Traditional Sunday dinners at Mama Joe's (Irma P. Hall) turn sour when sisters Teri (Vanessa L. Williams), Bird (Nia Long) and Maxine (Vivica A. Fox) start bringing their problems to the dinner table in this ensemble comedy. When tragedy strikes, it's up to grandson Ahmad (Brandon Hammond) to pull the family together and put the soul back into the family's weekly gatherings. Michael Beach, Mekhi P","['Comedy', 'Drama']","['Vivica A. Fox', 'Nia Long', 'Michael Beach']","George Tillman, Jr.",4.105363,https://image.tmdb.org/t/p/w500/97t6YjxjTpwQ439MJcPiPDrMAg0.jpg
33542,Rumble in the Bronx,"Keong comes from Hong Kong to visit New York for his uncle's wedding. His uncle runs a market in the Bronx and Keong offers to help out while Uncle is on his honeymoon. During his stay in the Bronx, Keong befriends a neighbor kid and beats up some neighborhood thugs who cause problems at the market. One of those petty thugs in the local gang stumbles into a criminal situation way over his head.","['Crime', 'Action', 'Comedy', 'Thriller']","['Jackie Chan', 'Anita Mui', 'Françoise Yip']",Stanley Tong,17.318839,https://image.tmdb.org/t/p/w500/1nAfchiXHQB3iyhK8fCJJEnNs5A.jpg
283708,Far from Men,A French teacher in a small Algerian village during the Algerian War forms an unexpected bond with a dissident who is ordered to be turned in to the authorities.,"['Drama', 'War']","['Viggo Mortensen', 'Reda Kateb', 'Djemel Barek']",David Oelhoffen,3.363973,https://image.tmdb.org/t/p/w500/wREvEplB0wUf9eGLVTWpCR4Dz8o.jpg
9388,Thank You for Smoking,"The chief spokesperson and lobbyist Nick Naylor is the Vice-President of the Academy of Tobacco Studies. He is talented in speaking and spins argument to defend the cigarette industry in the most difficult situations. His best friends are Polly Bailey that works in the Moderation Council in alcohol business, and Bobby Jay Bliss of the gun business own advisory group SAFETY. They frequently meet each other in a bar and they self-entitle the Mod Squad a.k.a. Merchants of Death, disputing which industry has killed more people. Nick's greatest enemy is Vermont's Senator Ortolan Finistirre, who defends in the Senate the use a skull and crossed bones in the cigarette packs. Nick's son Joey Naylor lives with his mother, and has the chance to know his father in a business trip. When the ambitious reporter Heather Holloway betrays Nick disclosing confidences he had in bed with her, his life turns upside-down. But Nick is good in what he does for the mortgage.","['Comedy', 'Drama']","['Aaron Eckhart', 'Maria Bello', 'Cameron Bright']",Jason Reitman,29.01153,https://image.tmdb.org/t/p/w500/41bMmglWT72OaRXrMROEyksOf3J.jpg
1691,Hostel: Part II,"Following a geographical tour of Slovakia, three young American women are lured into a hostel by a handsome young man who sells them to the twisted masters, ties them up and brings upon an unthinkable world of pain.",['Horror'],"['Lauren German', 'Bijou Phillips', 'Heather Matarazzo']",Eli Roth,20.745052,https://image.tmdb.org/t/p/w500/qB20aiY8Ah3pQikkBxm3j7jQVc8.jpg
24684,An Education,"A coming-of-age story about a teenage girl in 1960s suburban London, and how her life changes with the arrival of a playboy nearly twice her age.","['Drama', 'Romance']","['Carey Mulligan', 'Olivia Williams', 'Peter Sarsgaard']",Lone Scherfig,16.990308,https://image.tmdb.org/t/p/w500/gLIvvUdlocGjm8XVLxhWHAKWrRq.jpg
2610,Shopgirl,"Mirabelle is a disenchanted salesgirl and aspiring artist who sells gloves and accessories at a department store. She has two men in her life: wealthy divorcée Ray Porter and struggling musician Jeremy. Mirabelle falls in love with the glamorous Ray, and her life takes a magical turn, but eventually she realizes that she must empower herself and make a choice between them.","['Comedy', 'Drama', 'Romance']","['Steve Martin', 'Claire Danes', 'Jason Schwartzman']",Anand Tucker,4.820166,https://image.tmdb.org/t/p/w500/mEpnYHytC1MuLECf4N0g4Xql2t8.jpg
11308,The Hotel New Hampshire,The film talks about a family that weathers all sorts of disasters and keeps going in spite of it all. It is noted for its wonderful assortment of oddball characters.,"['Comedy', 'Drama']","['Rob Lowe', 'Jodie Foster', 'Paul McCrane']",Tony Richardson,2.226412,https://image.tmdb.org/t/p/w500/9XGGGniMtBqhox7JAV5JujlUqFz.jpg
11022,Narc,"An undercover narc dies, the investigation stalls, so the Detroit P.D. brings back Nick Tellis, fired 18-months ago when a stray bullet hits a pregnant woman. Tellis teams with Henry Oak, a friend of the dead narc and an aggressive cop constantly under the scrutiny of internal affairs. They follow leads and informants turn up dead.","['Action', 'Crime', 'Drama', 'Thriller']","['Jason Patric', 'Ray Liotta', 'Chi McBride']",Joe Carnahan,8.526635,https://image.tmdb.org/t/p/w500/uGHFyVdMQKvIXlsLAoXa5nOUGF.jpg
34341,Men with Brooms,"A witty and clever comedy that follows four longtime curling friends reunited by the last wishes of their recently deceased coach and set out to win the Golden Broom. Realising that the out of shape crew will be hard-pressed to win without a coach, Cutter swallows his pride and calls upon a retired curling champion - his estranged father. Now, these men with brooms, along with their new eccentric coach and Cutter's new romantic interest Amy, set off on a comedic journey which takes them from frozen lakes to huge arenas, searching for perfect stones, lost loves and second chances.",['Comedy'],"['Paul Gross', 'Molly Parker', 'Leslie Nielsen']",Paul Gross,1.369528,https://image.tmdb.org/t/p/w500/qWWvljKlmYwf1XtlJ0vu0u66xpi.jpg
15365,Witless Protection,The story centers on a small-town sheriff who witnesses what he believes is a kidnapping and rushes to rescue a woman. The kidnappers turn out to be FBI agents assigned to protect her and deliver her to a big Enron-type corruption trial in Chicago but are later found to be on the take and are villains who are bent on killing her,"['Action', 'Adventure', 'Comedy', 'Crime']","['Larry the Cable Guy', 'Ivana Miličević', 'Jenny McCarthy']",Charles Robert Carner,1.82184,https://image.tmdb.org/t/p/w500/8oqQn2Yp0yc52mxZH1TDn6ByOb0.jpg
36046,The Work and the Glory,"When Benjamin Steed and Mary Ann Steed relocate their family to upstate New York in the early 1800's, they unwittingly settle in a town divided along religious lines. After their new hired help turns out to be at the center of the uproar, each member of the Steed family must come to terms with their own beliefs in the face of heavy persecution. Together they struggle to weather the raging controversy surrounding a young man named Joseph Smith.","['Drama', 'Romance']","['Sam Hennings', 'Brenda Strong', 'Eric Johnson']",Russell Holt,0.571663,https://image.tmdb.org/t/p/w500/b5Y3hNp7jY2rVea9EP0iCToNMlO.jpg
12569,Extract,"The owner of a factory that produces flavor extracts, Joel Reynold seems to have it all, but really doesn't. What's missing is sexual attention from his wife, Suzie. Joel hatches a convoluted plan to get Suzie to cheat on him, thereby clearing the way for Joel to have an affair with Cindy, an employee. But what Joel doesn't know is that Cindy is a sociopathic con artist, and a freak workplace accident clears the way for her to ruin Joel forever.",['Comedy'],"['Jason Bateman', 'Mila Kunis', 'Kristen Wiig']",Mike Judge,14.652342,https://image.tmdb.org/t/p/w500/cjen0vxjybwItQPH3NNCJuME2MY.jpg
24356,Masked and Anonymous,"Amidst unrest, organizers put on a benefit concert.","['Drama', 'Music']","['Bob Dylan', 'Jeff Bridges', 'Penélope Cruz']",Larry Charles,1.71729,https://image.tmdb.org/t/p/w500/zKxB2Ivm1717Hbnuvvy2lONC4R1.jpg
55903,Betty Fisher and Other Stories,"Grieving after the death of her young son Joseph, novelist Betty Fisher enters a dark depression. Hoping to bring her out of it, her mother Margot arranges to kidnap another child, Jose, to replace the son Betty lost. Although she knows it's wrong, Betty accepts Jose as her new son. Meanwhile, Jose's mother Carole is looking for her son with the help of her boyfriend Francois and some of his criminal cohorts.","['Drama', 'Thriller', 'Crime', 'Foreign']","['Sandrine Kiberlain', 'Nicole Garcia', 'Mathilde Seigner']",Claude Miller,0.024186,https://image.tmdb.org/t/p/w500/ebo9Tgo8IYMmV7evHKEPXeKa7PQ.jpg
2577,Code 46,"A futuristic 'Brief Encounter', a love story in which the romance is doomed by genetic incompatibility.","['Drama', 'Romance', 'Science Fiction', 'Thriller']","['Tim Robbins', 'Samantha Morton', 'Nabil Elouahabi']",Michael Winterbottom,8.859657,https://image.tmdb.org/t/p/w500/ijayvLrCAwOVizi9OY8LZWq5SRW.jpg
103903,Outside Bet,A group of print workers in 1980s London club together to buy a race horse.,['Comedy'],"['Bob Hoskins', 'Jenny Agutter', 'Phil Davis']",Sacha Bennett,0.086731,https://image.tmdb.org/t/p/w500/3VROYF5j0AjqI8hAtcBAYcQzHA6.jpg
73873,Albert Nobbs,"Albert Nobbs struggles to survive in late 19th century Ireland, where women aren't encouraged to be independent. Posing as a man, so she can work as a butler in Dublin's most posh hotel, Albert meets a handsome painter and looks to escape the lie she has been living.",['Drama'],"['Glenn Close', 'Mia Wasikowska', 'Aaron Taylor-Johnson']",Rodrigo García,7.802245,https://image.tmdb.org/t/p/w500/68fdlvmqTWGC2y5nGXQE5RfgNB5.jpg
312113,Black November,"A volatile, oil-rich Nigerian community wages war against their corrupt government and a multi-national oil corporation to protect their land from being destroyed by excessive drilling and spills.  To seek justice, a rebel organization kidnaps an American oil executive and demands that his corporation end the destruction and pollution.  Inspired by true events, Black November is the gripping story of how a community rises up and takes drastic measures to make sure their voices are heard.","['Drama', 'Action', 'Crime']","['Razaaq Adoti', 'Sarah Wayne Callies', 'Mickey Rourke']",Jeta Amata,1.589693,https://image.tmdb.org/t/p/w500/onBy6iJt3BX8MSc7GjzIRgE07oV.jpg
14165,Ta Ra Rum Pum,"A poor New York resident, who is of Indian origin, dreams of becoming a fast car race driver. He endeavors, and his efforts are rewarded when he selected by a little-known group called 'RACING SADDLES'. He joins them and soon becomes their ace race driver. This man, whose name is Rajveer, then meets with a rich American woman, also of Indian origin, whose name is Radhika.  Both fall in love with each other. They cannot get married, because Radhika's family hates Rajveer mainly because he is very poor. But Radhika is very stubborn, so she marries him. She loses all her rights to her family's wealth. They get married and become parents of two children. They also become very rich. Then Rajveer has an accident which changes their lives forever. They get into debt and stand to lose everything. Will Radhika be forced to return back to her family?","['Family', 'Comedy', 'Romance']","['Saif Ali Khan', 'Rani Mukerji', 'Angelina Idnani']",Siddharth Anand,0.553752,https://image.tmdb.org/t/p/w500/2KfeenEAF4rgGW6wX9o6ejzL53G.jpg
2011,Persepolis,"In 1970s Iran, Marjane 'Marji' Statrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated Shah's defeat in the Iranian Revolution of 1979. However as Marji grows up, she witnesses first hand how the new Iran, now ruled by Islamic fundamentalists, has become a repressive tyranny on its own.","['Animation', 'Drama']","['Chiara Mastroianni', 'Danielle Darrieux', 'Catherine Deneuve']",Vincent Paronnaud,24.281951,https://image.tmdb.org/t/p/w500/aU8i2QAdTyRR1nYb36Gq51xXP8p.jpg
45650,The Hole,"After moving into a new neighbourhood, brothers Dane &amp; Lucas and their neighbour Julie discover a bottomless hole in the basement of their home. They find that once the hole is exposed, evil is unleashed. With strange shadows lurking around every corner and nightmares coming to life, they are forced to come face to face with their darkest fears to put an end to the mystery of THE HOLE.","['Thriller', 'Adventure', 'Fantasy']","['Chris Massoglia', 'Haley Bennett', 'Nathan Gamble']",Joe Dante,9.983004,https://image.tmdb.org/t/p/w500/tQMxsrsVtpB2D2n01nUqgOMmSWD.jpg
7735,The Wave,A school teacher discusses types of government with his class. His students find it too boring to repeatedly go over national socialism and believe that dictatorship cannot be established in modern Germany. He starts an experiment to show how easily the masses can become manipulated.,"['Drama', 'Thriller']","['Jürgen Vogel', 'Frederick Lau', 'Max Riemelt']",Dennis Gansel,25.281197,https://image.tmdb.org/t/p/w500/vtJ4u0fpTZhibxAJHzXtcdCxhsL.jpg
301365,The Neon Demon,"When aspiring model Jesse moves to Los Angeles, her youth and vitality are devoured by a group of beauty-obsessed women who will take any means necessary to get what she has.","['Thriller', 'Horror']","['Elle Fanning', 'Karl Glusman', 'Jena Malone']",Nicolas Winding Refn,38.150787,https://image.tmdb.org/t/p/w500/3rBo2AfWSlvsPmYFdJsNUMfkNIo.jpg
25941,Harry Brown,An elderly ex-serviceman and widower looks to avenge his best friend's murder by doling out his own form of justice.,"['Thriller', 'Crime', 'Drama', 'Action']","['Michael Caine', 'Emily Mortimer', 'Iain Glen']",Daniel Barber,16.829837,https://image.tmdb.org/t/p/w500/lk9qVzvPHuL2vX9ixNut9n0KfYD.jpg
29064,The Omega Code,"In this spiritual thriller, an ancient prophecy is about to be fulfilled as a secret code brings the world to the edge of Apocalypse. Gillen Lane (Casper Van Dien) is a expert on theology and mythology who has gained international fame as a motivational speaker.","['Horror', 'Thriller']","['Casper Van Dien', 'Michael York', 'Catherine Oxenberg']",Robert Marcarelli,1.288173,https://image.tmdb.org/t/p/w500/vU73cxp7kxi5142nYZVzRibF5QP.jpg
7326,Juno,"A young girl named Juno gets herself pregnant and tries to stand on her own, but soon learns a few lessons about being grown up.","['Comedy', 'Drama', 'Romance']","['Ellen Page', 'Michael Cera', 'Jennifer Garner']",Jason Reitman,19.782725,https://image.tmdb.org/t/p/w500/jNIn2tVhpvFD6P9IojldI3mNYcn.jpg
326284,Pound of Flesh,"In China to donate his kidney to his dying niece, former black-ops agent Deacon awakes the day before the operation to find he is the latest victim of organ theft. Stitched up and pissed-off, Deacon descends from his opulent hotel in search of his stolen kidney and carves a blood-soaked path through the darkest corners of the city. The clock is ticking for his niece and with each step he loses blood.",['Action'],"['Jean-Claude Van Damme', 'John Ralston', 'Darren Shahlavi']",Ernie Barbarash,4.943588,https://image.tmdb.org/t/p/w500/lLxgyIuENnjPLeNIoqwIg3XBwJ1.jpg
681,Diamonds Are Forever,Diamonds are stolen only to be sold again in the international market. James Bond infiltrates a smuggling mission to find out who’s guilty. The mission takes him to Las Vegas where Bond meets his archenemy Blofeld.,"['Adventure', 'Action', 'Thriller']","['Sean Connery', 'Jill St. John', 'Charles Gray']",Guy Hamilton,34.634181,https://image.tmdb.org/t/p/w500/uajiHcFX5sOhYB2tBuWkmizbtuU.jpg
238,The Godfather,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.","['Drama', 'Crime']","['Marlon Brando', 'Al Pacino', 'James Caan']",Francis Ford Coppola,143.659698,https://image.tmdb.org/t/p/w500/3bhkrj58Vtu7enYsRolD1fZdja1.jpg
535,Flashdance,The popular 1980’s dance movie that depicts the life of an exotic dancer with a side job as a welder who true desire is to get into ballet school. It’s her dream to be a professional dancer and now is her chance. The film has a great soundtrack with an Oscar winning song.,"['Drama', 'Music', 'Romance']","['Jennifer Beals', 'Michael Nouri', 'Lilia Skala']",Adrian Lyne,18.422323,https://image.tmdb.org/t/p/w500/ziiy6ORt8BlxWFXskBChBMInvDA.jpg
19913,(500) Days of Summer,"Tom (Joseph Gordon-Levitt), greeting-card writer and hopeless romantic, is caught completely off-guard when his girlfriend, Summer (Zooey Deschanel), suddenly dumps him. He reflects on their 500 days together to try to figure out where their love affair went sour, and in doing so, Tom rediscovers his true passions in life.","['Comedy', 'Drama', 'Romance']","['Joseph Gordon-Levitt', 'Zooey Deschanel', 'Chloë Grace Moretz']",Marc Webb,45.610993,https://image.tmdb.org/t/p/w500/qXAuQ9hF30sQRsXf40OfRVl0MJZ.jpg
713,The Piano,"After a long voyage from Scotland, pianist Ada McGrath and her young daughter, Flora, are left with all their belongings, including a piano, on a New Zealand beach. Ada, who has been mute since childhood, has been sold into marriage to a local man named Alisdair Stewart. Making little attempt to warm up to Alisdair, Ada soon becomes intrigued by his Maori-friendly acquaintance, George Baines, leading to tense, life-altering conflicts.","['Drama', 'Romance']","['Holly Hunter', 'Harvey Keitel', 'Sam Neill']",Jane Campion,17.681707,https://image.tmdb.org/t/p/w500/dUxjG6baSzGIgP7R8BQI5rpMuET.jpg
77930,Magic Mike,"Mike, an experienced stripper, takes a younger performer called The Kid under his wing and schools him in the arts of partying, picking up women, and making easy money.","['Drama', 'Comedy']","['Channing Tatum', 'Matthew McConaughey', 'Alex Pettyfer']",Steven Soderbergh,35.897151,https://image.tmdb.org/t/p/w500/cfRv1INLSSumjvxAqEGOP6b0Aw1.jpg
10727,Darkness Falls,"A vengeful spirit has taken the form of the Tooth Fairy to exact vengeance on the town that lynched her 150 years earlier. Her only opposition is the only child, now grown up, who has survived her before","['Thriller', 'Horror']","['Chaney Kley', 'Emma Caulfield', 'Lee Cormie']",Jonathan Liebesman,11.199544,https://image.tmdb.org/t/p/w500/qoceKsM15yL5Tmyuhkdl7vM5Vi4.jpg
253,Live and Let Die,James Bond must investigate a mysterious murder case of a British agent in New Orleans. Soon he finds himself up against a gangster boss named Mr. Big.,"['Adventure', 'Action', 'Thriller']","['Roger Moore', 'Yaphet Kotto', 'Jane Seymour']",Guy Hamilton,30.465138,https://image.tmdb.org/t/p/w500/39qkrjqMZs6utwNmihVImC3ghas.jpg
17908,My Dog Skip,"A shy boy is unable to make friends in Yazoo City, Mississippi in 1942, until his parents give him a terrier puppy for his ninth birthday. The dog, which he names Skip, becomes well known and loved throughout the community and enriches the life of the boy, Willie, as he grows into manhood. Based on the best-selling Mississippi memoir by the late Willie Morris.","['Comedy', 'Drama', 'Family']","['Frankie Muniz', 'Diane Lane', 'Kevin Bacon']",Jay Russell,5.675535,https://image.tmdb.org/t/p/w500/nnPv7RuSn6UaPjZussIFljZdWS8.jpg
8390,"Definitely, Maybe","When Will decides to tell his daughter the story of how he met her mother, he discovers that a second look at the past might also give him a second chance at the future.","['Comedy', 'Romance']","['Ryan Reynolds', 'Abigail Breslin', 'Elizabeth Banks']",Adam Brooks,29.173266,https://image.tmdb.org/t/p/w500/4FuN9nBJ7ttO4BUopJCpT6B0yhH.jpg
57119,Jumping the Broom,Two very different families converge on Martha's Vineyard one weekend for a wedding.,['Comedy'],"['Paula Patton', 'Julie Bowen', 'Meagan Good']",Salim Akil,4.492455,https://image.tmdb.org/t/p/w500/60OXQUsWfAdSimqwAAJ5EvBxTre.jpg
